order_var,value,url,scrape_date
1,Iceland declares emergency over volcano threat,,2023-11-11 09:03:32
2,Macron urges Israel to stop bombing babies in Gaza,,2023-11-11 09:03:32
3,Gucci and Moschino designer dies aged 46,,2023-11-11 09:03:32
4,Beatles top singles chart 60 years after first hit,,2023-11-11 09:03:32
5,Revealed: Mistakes that blocked Maui fire escape routes,,2023-11-11 09:03:32
6,Police brace for largest pro-Palestinian protest yet,,2023-11-11 09:03:32
7,Actors' deal includes pay rises and intimacy co-ordinators,,2023-11-11 09:03:32
8,Taylor Swift breaks record with Grammy nomination,,2023-11-11 09:03:32
9,FBI seize NYC mayor's phones in financing probe,,2023-11-11 09:03:32
10,The photos that capture Glasgow's cultural melting pot,,2023-11-11 09:03:32
