order_var,value,url,scrape_date
1,Birthday gift grenade kills Ukraine army chief aide,,2023-11-08 00:57:50
2,First images revealed from 'dark Universe' mission,,2023-11-08 00:57:50
3,Irish chef unseats Nigerian as world-record cook,,2023-11-08 00:57:50
4,Tennis great Serena Williams named 'fashion icon',,2023-11-08 00:57:50
5,"Gaza journalist killed alongside 42 relatives, news agency says",,2023-11-08 00:57:50
6,Why Trump may have deliberately provoked judge,,2023-11-08 00:57:50
7,"'I blew the whistle on Meta, now I won't work again'",,2023-11-08 00:57:50
8,Poet Rupi Kaur rejects White House invite over Gaza,,2023-11-08 00:57:50
9,Portuguese PM resigns over energy deal probe,,2023-11-08 00:57:50
10,What to watch for in today's US elections,,2023-11-08 00:57:50
