order_var,value,url,scrape_date
1,Israel's pain still raw a month after Hamas attacks,,2023-11-07 12:25:27
2,Birthday gift grenade kills Ukraine army chief aide,,2023-11-07 12:25:27
3,Hamas leader denies killing of civilians in Israel,,2023-11-07 12:25:27
4,Chinese alarm after second deadly gym collapse,,2023-11-07 12:25:27
5,Trump on the stand comes out swinging,,2023-11-07 12:25:27
6,Trump clashes repeatedly with judge in NY hearing,,2023-11-07 12:25:27
7,WeWork forced to file for bankruptcy in the US,,2023-11-07 12:25:27
8,Letters from Seven Years' War opened 250 years later,,2023-11-07 12:25:27
9,Why Trump may have deliberately provoked judge,,2023-11-07 12:25:27
10,Chinese tourists are back - but not in Thailand,,2023-11-07 12:25:27
