order,value,url,scrape_date
1,Father saves daughter he hadn’t seen for six years from massacre,,2023-10-13 12:19:31
2,Israel targets Hamas’s labyrinth of tunnels under Gaza,,2023-10-13 12:19:31
3,Pro-Palestinian demo broken up after French ban,,2023-10-13 12:19:31
4,Microsoft cleared for biggest ever gaming deal,,2023-10-13 12:19:31
5,Seven dead after migrant vehicle crashes in Germany,,2023-10-13 12:19:31
6,Three ways US Republican Speaker chaos ends,,2023-10-13 12:19:31
7,Israel Gaza war: History of the conflict explained,,2023-10-13 12:19:31
8,Air Canada sued over $20m gold and cash heist,,2023-10-13 12:19:31
9,Isley Brothers founder Rudolph Isley dies at 84,,2023-10-13 12:19:31
10,China deported 'large number' of N Koreans - Seoul,,2023-10-13 12:19:31
