order_var,value,url,scrape_date
1,Arrest made in suspected mushroom poisoning deaths,,2023-11-02 04:41:02
2,Relaxed Trump Jr cracks jokes in courtroom debut,,2023-11-02 04:41:02
3,Zimbabwe president's relation convicted of gold-smuggling,,2023-11-02 04:41:02
4,'I don’t want to die at 24' - trapped Gaza woman,,2023-11-02 04:41:02
5,Palestinian Americans trapped in Gaza feel 'abandoned',,2023-11-02 04:41:02
6,Germany asks forgiveness for Tanzania colonial crimes,,2023-11-02 04:41:02
7,Violent winds lash parts of UK as Storm Ciarán hits,,2023-11-02 04:41:02
8,"Sir Bobby Charlton died after fall, inquest hears",,2023-11-02 04:41:02
9,"Children must be off limits, says father of abducted kids",,2023-11-02 04:41:02
10,Cornell student in court over antisemitic threats,,2023-11-02 04:41:02
