order_var,value,url,scrape_date
1,He had a call from Israeli intelligence. 'We have the order to bomb. You have two hours',,2023-11-08 11:14:13
2,Farmer survives crocodile attack by biting back,,2023-11-08 11:14:13
3,Fears hundreds of children used in AI naked images,,2023-11-08 11:14:13
4,Ohio votes to add abortion rights to constitution,,2023-11-08 11:14:13
5,Ivanka Trump is pulled back into her father's orbit,,2023-11-08 11:14:13
6,Original photo from iconic album cover discovered,,2023-11-08 11:14:13
7,'Exceptional' autumn heat sets up 2023 for record,,2023-11-08 11:14:13
8,How WeWork’s founder flew too close to the sun,,2023-11-08 11:14:13
9,Nitrous oxide ban in UK comes into force,,2023-11-08 11:14:13
10,Three takeaways from US election night so far,,2023-11-08 11:14:13
