order_var,value,url,scrape_date
1,De Niro's firm ordered to pay ex-assistant $1.2m,,2023-11-10 02:57:39
2,Israel sees 'sign of life' in Gaza hostage video,,2023-11-10 02:57:39
3,Spanish power deal with separatists sparks anger,,2023-11-10 02:57:39
4,US veteran gets world's first eye transplant,,2023-11-10 02:57:39
5,Women in naked assault video ‘will not give up’,,2023-11-10 02:57:39
6,John Oliver ruffles feathers in New Zealand bird election,,2023-11-10 02:57:39
7,'Provocative' Ramaswamy border comments anger Canada,,2023-11-10 02:57:39
8,Luis Díaz's father freed by Colombian guerrillas,,2023-11-10 02:57:39
9,US Muslim students threatened over Israel-Gaza war,,2023-11-10 02:57:39
10,Outrage in Ghana after 300-year-old tree felled,,2023-11-10 02:57:39
