order_var,value,url,scrape_date
1,Manslaughter arrest over ice hockey player death,,2023-11-14 20:33:13
2,Secret deal links Abramovich to Putin's 'wallets',,2023-11-14 20:33:13
3,Suella Braverman accuses PM of betrayal,,2023-11-14 20:33:13
4,"I'll never forget you, LeBlanc says of co-star Perry",,2023-11-14 20:33:13
5,Finland accuses Russia of aiding migrant crossings,,2023-11-14 20:33:13
6,Kevin McCarthy accused of elbowing fellow Republican,,2023-11-14 20:33:13
7,Luis Díaz reunited with father after kidnapping,,2023-11-14 20:33:13
8,Why businesses are pulling billions from China,,2023-11-14 20:33:13
9,Arab and Muslim leaders blame West for Gaza misery,,2023-11-14 20:33:13
10,US Army clears convictions of 110 black soldiers,,2023-11-14 20:33:13
