order,value,url,scrape_date
1,"What video, pictures and other evidence tell us about Gaza hospital blast",,2023-10-18 23:28:28
2,Naga Munchetty told to 'suck it up' by NHS doctors,,2023-10-18 23:28:28
3,Bowen: Joe Biden's search for a Middle East solution just got harder,,2023-10-18 23:28:28
4,Hundreds of cats and dogs rescued from traffickers,,2023-10-18 23:28:28
5,Natalee Holloway suspect admits to 2005 killing,,2023-10-18 23:28:28
6,At least 189 bodies found at US 'green' funeral home,,2023-10-18 23:28:28
7,Inside Gaza hospital devastated after explosion,,2023-10-18 23:28:28
8,Tributes paid to honeymoon couple killed in Uganda,,2023-10-18 23:28:28
9,Biden backs Israel's account of Gaza hospital explosion,,2023-10-18 23:28:28
10,Pause for thought - Israel’s calculations before going into Gaza,,2023-10-18 23:28:28
