order_var,value,url,scrape_date
1,Former Prime Minister Boris Johnson joins GB News,,2023-10-27 17:27:27
2,Why Li Keqiang's death is dangerous for Xi Jinping,,2023-10-27 17:27:27
3,"Russia executing own retreating soldiers, US says",,2023-10-27 17:27:27
4,Taylor Swift tackles slut shamers with 1989 remake,,2023-10-27 17:27:27
5,US strikes Syria bases used by Iran-linked groups,,2023-10-27 17:27:27
6,Maine Democrat reverses course on weapons ban,,2023-10-27 17:27:27
7,Russia hikes rates to 15% as inflation soars,,2023-10-27 17:27:27
8,Anger at Uganda plan to name road after slain tourists,,2023-10-27 17:27:27
9,What does new analysis tell us about Gaza hospital blast?,,2023-10-27 17:27:27
10,Li Keqiang: Ex-Chinese premier sidelined by Xi dies,,2023-10-27 17:27:27
