order_var,value,url,scrape_date
1,"Russia executing own retreating soldiers, US says",,2023-10-27 12:31:40
2,Hundreds of officers search for Maine shooting suspect,,2023-10-27 12:31:40
3,US strikes Syria bases used by Iran-linked groups,,2023-10-27 12:31:40
4,Li Keqiang: Ex-Chinese premier sidelined by Xi dies,,2023-10-27 12:31:40
5,US man charged over deadly attack at German castle,,2023-10-27 12:31:40
6,Qatar sentences Indian ex-naval officers to death,,2023-10-27 12:31:40
7,What does new analysis tell us about Gaza hospital blast?,,2023-10-27 12:31:40
8,'Crypto King' tells judge he acted on legal advice,,2023-10-27 12:31:40
9,The Beatles announce release of their 'last song',,2023-10-27 12:31:40
10,S Korea court upholds gay sex ban in the military,,2023-10-27 12:31:40
