order,value,url,scrape_date
1,Teacher killed in France school stabbing,,2023-10-13 14:43:51
2,Father saves daughter he hadn’t seen for six years from massacre,,2023-10-13 14:43:51
3,How would an Israeli ground assault on Gaza unfold?,,2023-10-13 14:43:51
4,Israel targets Hamas’s labyrinth of tunnels under Gaza,,2023-10-13 14:43:51
5,Pro-Palestinian demo broken up after French ban,,2023-10-13 14:43:51
6,Rosenberg: Putin ready to benefit from Israel-Gaza war,,2023-10-13 14:43:51
7,Seven dead after migrant vehicle crashes in Germany,,2023-10-13 14:43:51
8,Three ways US Republican Speaker chaos ends,,2023-10-13 14:43:51
9,Microsoft cleared for biggest ever gaming deal,,2023-10-13 14:43:51
10,China deported 'large number' of N Koreans - Seoul,,2023-10-13 14:43:51
