order_var,value,url,scrape_date
1,Hostage situation at Germany's Hamburg airport,,2023-11-05 00:49:51
2,Israel-Gaza war taking focus from Ukraine - Zelensky,,2023-11-05 00:49:51
3,What a Trump second term would look like,,2023-11-05 00:49:51
4,Matthew Perry buried in private ceremony - US media,,2023-11-05 00:49:51
5,Woman accuses Brand of sexual assault on film set,,2023-11-05 00:49:51
6,Space telescope records baby star's first screams,,2023-11-05 00:49:51
7,Bowen: Five new realities after four weeks of Israel-Gaza war,,2023-11-05 00:49:51
8,US acknowledges flying unarmed drones over Gaza,,2023-11-05 00:49:51
9,Rafah border crossing fails to open for foreigners,,2023-11-05 00:49:51
10,'They couldn't save my daughter': 150 dead in Nepal quake,,2023-11-05 00:49:51
