order_var,value,url,scrape_date
1,"Russia executing own retreating soldiers, US says",,2023-10-27 09:26:11
2,Li Keqiang: Ex-Chinese premier sidelined by Xi dies,,2023-10-27 09:26:11
3,Manhunt for Maine shooting suspect enters second day,,2023-10-27 09:26:11
4,US man charged over deadly attack at German castle,,2023-10-27 09:26:11
5,Qatar sentences Indian ex-naval officers to death,,2023-10-27 09:26:11
6,The Beatles announce release of their 'last song',,2023-10-27 09:26:11
7,What does new analysis tell us about Gaza hospital blast?,,2023-10-27 09:26:11
8,'Crypto King' tells judge he acted on legal advice,,2023-10-27 09:26:11
9,George Santos faces House expulsion vote next week,,2023-10-27 09:26:11
10,Grandfather who loved bowling among Maine victims,,2023-10-27 09:26:11
