order_var,value,url,scrape_date
1,Iran says Tehran metro girl ‘brain dead’,,2023-10-23 03:13:27
2,Detroit synagogue president found murdered,,2023-10-23 03:13:27
3,Iran warns Israel to stop or region will 'go out of control',,2023-10-23 03:13:27
4,Hamilton disqualified as Verstappen wins US GP,,2023-10-23 03:13:27
5,The Maldives' new leader wants Indian troops to leave,,2023-10-23 03:13:27
6,Argentina votes in poll rocked by radical candidate,,2023-10-23 03:13:27
7,Missing UK teen murdered in Hamas attack - family,,2023-10-23 03:13:27
8,Who are the hostages taken by Hamas from Israel?,,2023-10-23 03:13:27
9,"Eating world's hottest pepper was euphoric, says creator",,2023-10-23 03:13:27
10,Why Indonesia can’t stop crocodile attacks,,2023-10-23 03:13:27
