order_var,value,url,scrape_date
1,Spanish power deal with separatists sparks anger,,2023-11-09 17:14:49
2,A turning point in Myanmar as army suffers big losses,,2023-11-09 17:14:49
3,Thirteen-metre wave earns surfer a women's record,,2023-11-09 17:14:49
4,Four takeaways from the third Republican debate,,2023-11-09 17:14:49
5,Apple co-founder Steve Wozniak in hospital - reports,,2023-11-09 17:14:49
6,Iceland's Blue Lagoon closes over eruption fears,,2023-11-09 17:14:49
7,Why 'I don't recall' is a common strategy on the stand,,2023-11-09 17:14:49
8,"Flintoff is 'healing', Top Gear co-host says",,2023-11-09 17:14:49
9,Funeral home owners arrested after 190 corpses found,,2023-11-09 17:14:49
10,'There's disgusting behaviour at my McDonald's',,2023-11-09 17:14:49
