order_var,value,url,scrape_date
1,He had a call from Israeli intelligence. 'We have the order to bomb. You have two hours',,2023-11-08 09:59:03
2,Original photo from iconic album cover discovered,,2023-11-08 09:59:03
3,Ohio votes to add abortion rights to constitution,,2023-11-08 09:59:03
4,Ivanka Trump is pulled back into her father's orbit,,2023-11-08 09:59:03
5,Christie's sells rare blue diamond for over $40m,,2023-11-08 09:59:03
6,Millions hit by Australian phone network failure,,2023-11-08 09:59:03
7,How WeWork’s founder flew too close to the sun,,2023-11-08 09:59:03
8,Three takeaways from US election night so far,,2023-11-08 09:59:03
9,"'I blew the whistle on Meta, now I won't work again'",,2023-11-08 09:59:03
10,Fears hundreds of children used in AI naked images,,2023-11-08 09:59:03
