order_var,value,url,scrape_date
1,BBC says it received five complaints about Brand,,2023-11-14 14:12:21
2,Barry Manilow explains why he kept sexuality secret,,2023-11-14 14:12:21
3,Family identify 1992 murder victim by flower tattoo,,2023-11-14 14:12:21
4,Russian convicted of journalist murder gets pardon,,2023-11-14 14:12:21
5,Why businesses are pulling billions from China,,2023-11-14 14:12:21
6,Pink to give away banned books at Florida shows,,2023-11-14 14:12:21
7,Iceland volcanic eruption still likely - scientists,,2023-11-14 14:12:21
8,Why Peter Nygard's son is supporting his accusers,,2023-11-14 14:12:21
9,Mexico's first non-binary magistrate found dead,,2023-11-14 14:12:21
10,'Overworked' actress death prompts apology in Japan,,2023-11-14 14:12:21
