order_var,value,url,scrape_date
1,Ukrainian men flee the draft in their thousands,,2023-11-17 18:12:18
2,Bowen: Ceasefire demands will grow without proof of Hamas HQ at Al-Shifa,,2023-11-17 18:12:18
3,Berlin on edge for Erdogan after fierce Israel criticism,,2023-11-17 18:12:18
4,Israel finds second hostage body near hospital,,2023-11-17 18:12:18
5,Russia seeks extremist label for LGBT movement,,2023-11-17 18:12:18
6,Wayne's World star Dana Carvey's son dies aged 32,,2023-11-17 18:12:18
7,Football fan sentenced over Bradley Lowery taunt,,2023-11-17 18:12:18
8,Man sentenced to life for Irish teacher's murder,,2023-11-17 18:12:18
9,Apple to cross message divide but green bubbles stay,,2023-11-17 18:12:18
10,Singer Cassie accuses Diddy of rape and abuse,,2023-11-17 18:12:18
