order_var,value,url,scrape_date
1,"Russia executing own retreating soldiers, US says",,2023-10-27 09:16:09
2,Li Keqiang: Ex-Chinese premier sidelined by Xi dies,,2023-10-27 09:16:09
3,Manhunt for Maine shooting suspect enters second day,,2023-10-27 09:16:09
4,US man charged over deadly attack at German castle,,2023-10-27 09:16:09
5,Qatar sentences Indian ex-naval officers to death,,2023-10-27 09:16:09
6,The Beatles announce release of their 'last song',,2023-10-27 09:16:09
7,What does new analysis tell us about Gaza hospital blast?,,2023-10-27 09:16:09
8,'Crypto King' tells judge he acted on legal advice,,2023-10-27 09:16:09
9,George Santos faces House expulsion vote next week,,2023-10-27 09:16:09
10,Grandpa who loved bowling killed in Maine shooting,,2023-10-27 09:16:09
