order_var,value,url,scrape_date
1,Plane forced to return to airport after horse escapes,,2023-11-16 00:53:17
2,Ai Weiwei exhibition called off over Israel post,,2023-11-16 00:53:17
3,Starbucks faces walkout at hundreds of US stores,,2023-11-16 00:53:17
4,Aniston leads final Friends' tribute to 'our Matty',,2023-11-16 00:53:17
5,Virginia mother of child who shot teacher sentenced,,2023-11-16 00:53:17
6,What we know about Israel's raid on Gaza's main hospital,,2023-11-16 00:53:17
7,Starmer suffers major rebellion over Gaza vote,,2023-11-16 00:53:17
8,Xi arrives in US as his Chinese Dream sputters,,2023-11-16 00:53:17
9,Ukraine claims foothold on river bank in south,,2023-11-16 00:53:17
10,"We need to end Rwanda merry-go-round, says Sunak",,2023-11-16 00:53:17
