order_var,value,url,scrape_date
1,German hiking group reported to police as migrants,,2023-11-10 22:05:15
2,Taylor Swift breaks record with Grammy nomination,,2023-11-10 22:05:15
3,Beatles top singles chart 60 years after first hit,,2023-11-10 22:05:15
4,Astronaut who led Apollo 8 mission dies aged 95,,2023-11-10 22:05:15
5,First-ever images prove 'lost echidna' not extinct,,2023-11-10 22:05:15
6,Jared Leto climbs Empire State Building,,2023-11-10 22:05:15
7,Women in naked assault video ‘will not give up’,,2023-11-10 22:05:15
8,Biden and Xi Jinping to meet in California,,2023-11-10 22:05:15
9,Two far-right terror suspects detained in Belgium,,2023-11-10 22:05:15
10,Ex-US senator chases man who molested her on a jog,,2023-11-10 22:05:15
