order_var,value,url,scrape_date
1,What a Trump second term would look like,,2023-11-04 17:03:28
2,Matthew Perry buried in private ceremony - US media,,2023-11-04 17:03:28
3,Woman accuses Brand of sexual assault on film set,,2023-11-04 17:03:28
4,Space telescope records baby star's first screams,,2023-11-04 17:03:28
5,Bowen: Five new realities after four weeks of Israel-Gaza war,,2023-11-04 17:03:28
6,US acknowledges flying unarmed drones over Gaza,,2023-11-04 17:03:28
7,'They couldn't save my daughter': 150 dead in Nepal quake,,2023-11-04 17:03:28
8,Guinea ex-ruler taken from jail by armed men,,2023-11-04 17:03:28
9,Concerns over growing flock of wild hens,,2023-11-04 17:03:28
10,Four things we learned from Trump sons’ testimony,,2023-11-04 17:03:28
