order_var,value,url,scrape_date
1,Spanish power deal with separatists sparks anger,,2023-11-09 17:09:48
2,A turning point in Myanmar as army suffers big losses,,2023-11-09 17:09:48
3,Thirteen-metre wave earns surfer a women's record,,2023-11-09 17:09:48
4,Four takeaways from the third Republican debate,,2023-11-09 17:09:48
5,Apple co-founder Steve Wozniak in hospital - reports,,2023-11-09 17:09:48
6,Why 'I don't recall' is a common strategy on the stand,,2023-11-09 17:09:48
7,Funeral home owners arrested after 190 corpses found,,2023-11-09 17:09:48
8,Iceland's Blue Lagoon closes over eruption fears,,2023-11-09 17:09:48
9,"Flintoff is 'healing', Top Gear co-host says",,2023-11-09 17:09:48
10,'There's disgusting behaviour at my McDonald's',,2023-11-09 17:09:48
