order_var,value,url,scrape_date
1,Why Trump may have deliberately provoked judge,,2023-11-07 19:36:27
2,Birthday gift grenade kills Ukraine army chief aide,,2023-11-07 19:36:27
3,First images revealed from 'dark Universe' mission,,2023-11-07 19:36:27
4,Poet Rupi Kaur rejects White House invite over Gaza,,2023-11-07 19:36:27
5,Tennis great Serena Williams named 'fashion icon',,2023-11-07 19:36:27
6,Jewish man dies after altercation at US protest,,2023-11-07 19:36:27
7,Portuguese PM resigns over energy deal probe,,2023-11-07 19:36:27
8,Thieves put gun to South Africa minister's head,,2023-11-07 19:36:27
9,"Playing Prince Harry: wig, accent - and no suntan",,2023-11-07 19:36:27
10,Former child star Evan Ellingson dies at 35,,2023-11-07 19:36:27
