order_var,value,url,scrape_date
1,Manslaughter arrest over ice hockey player death,,2023-11-14 20:18:12
2,Secret deal links Abramovich to Putin's 'wallets',,2023-11-14 20:18:12
3,Suella Braverman accuses PM of betrayal,,2023-11-14 20:18:12
4,"I'll never forget you, LeBlanc says of co-star Perry",,2023-11-14 20:18:12
5,Luis Díaz reunited with father after kidnapping,,2023-11-14 20:18:12
6,Kevin McCarthy accused of elbowing fellow Republican,,2023-11-14 20:18:12
7,Finland accuses Russia of aiding migrant crossings,,2023-11-14 20:18:12
8,Why businesses are pulling billions from China,,2023-11-14 20:18:12
9,US Army clears convictions of 110 black soldiers,,2023-11-14 20:18:12
10,Israel facing mounting pressure over Gaza hospitals,,2023-11-14 20:18:12
