order_var,value,url,scrape_date
1,Birthday gift grenade kills Ukraine army chief aide,,2023-11-08 01:32:54
2,First images revealed from 'dark Universe' mission,,2023-11-08 01:32:54
3,Irish chef unseats Nigerian as world-record cook,,2023-11-08 01:32:54
4,"Gaza journalist killed alongside 42 relatives, news agency says",,2023-11-08 01:32:54
5,Tennis great Serena Williams named 'fashion icon',,2023-11-08 01:32:54
6,Portuguese PM resigns over energy deal probe,,2023-11-08 01:32:54
7,"'I blew the whistle on Meta, now I won't work again'",,2023-11-08 01:32:54
8,Poet Rupi Kaur rejects White House invite over Gaza,,2023-11-08 01:32:54
9,Why Trump may have deliberately provoked judge,,2023-11-08 01:32:54
10,Israel-Hamas conflict exposes South Africa's divisions,,2023-11-08 01:32:54
