order_var,value,url,scrape_date
1,"German-Israeli Shani Louk is dead, says mother",,2023-10-30 16:05:18
2,Murder at elite school horrifies Australia,,2023-10-30 16:05:18
3,Mob storms Russian airport searching for Jews,,2023-10-30 16:05:18
4,Matthew Perry cause of death unknown pending tests,,2023-10-30 16:05:18
5,German politician held after Nazi salute complaint,,2023-10-30 16:05:18
6,Portuguese police apologise to Madeleine's parents,,2023-10-30 16:05:18
7,Magic Johnson declared a billionaire by Forbes,,2023-10-30 16:05:18
8,US announces 'strongest action yet' on AI safety,,2023-10-30 16:05:18
9,Police search for builders who buried time capsule,,2023-10-30 16:05:18
10,Leonormania hits Spain as crown princess turns 18,,2023-10-30 16:05:18
