order_var,value,url,scrape_date
1,"Russia executing own retreating soldiers, US says",,2023-10-27 10:41:22
2,Li Keqiang: Ex-Chinese premier sidelined by Xi dies,,2023-10-27 10:41:22
3,US strikes Syria bases used by Iran-linked groups,,2023-10-27 10:41:22
4,Manhunt for Maine shooting suspect enters second day,,2023-10-27 10:41:22
5,US man charged over deadly attack at German castle,,2023-10-27 10:41:22
6,Qatar sentences Indian ex-naval officers to death,,2023-10-27 10:41:22
7,What does new analysis tell us about Gaza hospital blast?,,2023-10-27 10:41:22
8,'Crypto King' tells judge he acted on legal advice,,2023-10-27 10:41:22
9,The Beatles announce release of their 'last song',,2023-10-27 10:41:22
10,Weekly quiz: Why is Wednesday Addams missing out on Halloween?,,2023-10-27 10:41:22
