order_var,value,url,scrape_date
1,Murder at elite school horrifies Australia,,2023-10-30 03:18:24
2,Matthew Perry: Friends fame couldn't quell deep demons,,2023-10-30 03:18:24
3,Anti-Israel mob storms Dagestan airport,,2023-10-30 03:18:24
4,Friends creators pay tribute to 'brilliant' Perry,,2023-10-30 03:18:24
5,Leonormania hits Spain as crown princess turns 18,,2023-10-30 03:18:24
6,Beaten into a coma for taking extra food at school,,2023-10-30 03:18:24
7,Ice hockey player Johnson dies after neck cut,,2023-10-30 03:18:24
8,Matthew Perry's life in pictures,,2023-10-30 03:18:24
9,"Israel has no plan for Gaza after war ends, experts warn",,2023-10-30 03:18:24
10,Lyon boss Grosso 'seriously injured' in bus attack,,2023-10-30 03:18:24
