order_var,value,url,scrape_date
1,Murder at elite school horrifies Australia,,2023-10-30 01:53:10
2,Anti-Israel mob storms Dagestan airport,,2023-10-30 01:53:10
3,Matthew Perry: Friends fame couldn't quell deep demons,,2023-10-30 01:53:10
4,Friends creators pay tribute to 'brilliant' Perry,,2023-10-30 01:53:10
5,Leonormania hits Spain as crown princess turns 18,,2023-10-30 01:53:10
6,Ice hockey player Johnson dies after neck cut,,2023-10-30 01:53:10
7,Matthew Perry's life in pictures,,2023-10-30 01:53:10
8,Friends star Matthew Perry dies at 54,,2023-10-30 01:53:10
9,Lyon boss Grosso 'seriously injured' in bus attack,,2023-10-30 01:53:10
10,"Israel has no plan for Gaza after war ends, experts warn",,2023-10-30 01:53:10
