order_var,value,url,scrape_date
1,Hamas leader denies killing of civilians in Israel,,2023-11-07 02:34:02
2,Trump clashes repeatedly with judge in NY testimony,,2023-11-07 02:34:02
3,How Trump's bombastic testimony unfolded,,2023-11-07 02:34:02
4,Bumble founder steps down as boss of dating app,,2023-11-07 02:34:02
5,Hungary museum head sacked over LGBT content,,2023-11-07 02:34:02
6,The US is quietly arming Taiwan to the teeth,,2023-11-07 02:34:02
7,Current Polish PM to try to form new government,,2023-11-07 02:34:02
8,Barbra Streisand: I haven't had much fun in my life,,2023-11-07 02:34:02
9,'One of the most mind-boggling Premier League games ever',,2023-11-07 02:34:02
10,Four charged over Blenheim Palace gold toilet theft,,2023-11-07 02:34:02
