order_var,value,url,scrape_date
1,Ukrainian men flee the draft in their thousands,,2023-11-17 12:24:44
2,Berlin on edge for Erdogan after fierce Israel criticism,,2023-11-17 12:24:44
3,Singer Cassie accuses Diddy of rape and abuse,,2023-11-17 12:24:44
4,Trump slams judge and clerk as gag order is paused,,2023-11-17 12:24:44
5,Santos spent campaign funds on Botox and OnlyFans,,2023-11-17 12:24:44
6,IBM pulls X ads as content seen beside pro-Nazi posts,,2023-11-17 12:24:44
7,Is Mean Girls too noughties to function in 2024?,,2023-11-17 12:24:44
8,Judge declares mistrial in Breonna Taylor case,,2023-11-17 12:24:44
9,Australian war crimes whistleblower pleads guilty,,2023-11-17 12:24:44
10,Israel finds second hostage body near hospital,,2023-11-17 12:24:44
