order_var,value,url,scrape_date
1,A turning point in Myanmar as army suffers big losses,,2023-11-09 11:28:58
2,Apple co-founder Steve Wozniak in hospital - reports,,2023-11-09 11:28:58
3,Thirteen-metre wave earns surfer a women's record,,2023-11-09 11:28:58
4,Why 'I don't recall' is a common strategy on the stand,,2023-11-09 11:28:58
5,Four takeaways from the third Republican debate,,2023-11-09 11:28:58
6,Actors celebrate deal to end long Hollywood strike,,2023-11-09 11:28:58
7,Ivanka Trump testifies she can't recall loan details,,2023-11-09 11:28:58
8,Picasso masterpiece of 'golden muse' sells for £113m,,2023-11-09 11:28:58
9,'There's disgusting behaviour at my McDonald's',,2023-11-09 11:28:58
10,US and Italy arrest 16 alleged Gambino mafia members,,2023-11-09 11:28:58
