order,value,url,scrape_date
1,Ukraine uses US long-range missiles for the first time,,2023-10-17 22:03:01
2,Police shoot dead Brussels attacker who killed Swedes,,2023-10-17 22:03:01
3,Britney Spears says in memoir she had abortion,,2023-10-17 22:03:01
4,Exonerated man shot and killed in traffic stop,,2023-10-17 22:03:01
5,'Grab the children and leave': BBC reporter flees Israel bomb warning,,2023-10-17 22:03:01
6,Family seeks answers after Israel kidnap live-stream horror,,2023-10-17 22:03:01
7,Ex-wife of IS 'Beatle' speaks out for first time,,2023-10-17 22:03:01
8,Why Egypt is reluctant to open crossing with Gaza,,2023-10-17 22:03:01
9,Nigeria burns $1.4m-worth of pangolin scales,,2023-10-17 22:03:01
10,Dozens killed as Israel strikes Gaza refuge areas,,2023-10-17 22:03:01
