order_var,value,url,scrape_date
1,The US is quietly arming Taiwan to the teeth,,2023-11-06 07:45:33
2,Ukraine military under pressure over deadly strike,,2023-11-06 07:45:33
3,Barbra Streisand: I haven't had much fun in my life,,2023-11-06 07:45:33
4,Loneliest sheep in hiding after rehoming row,,2023-11-06 07:45:33
5,Few reasons for optimism after US diplomatic dash,,2023-11-06 07:45:33
6,Four surprises that could upend the 2024 US election,,2023-11-06 07:45:33
7,Díaz begs father's ELN kidnappers to free him,,2023-11-06 07:45:33
8,Hamburg Airport hostage drama ends after 18 hours,,2023-11-06 07:45:33
9,Rock in a hard place as French border keeps neighbours apart,,2023-11-06 07:45:33
10,"Over 13,000kg of chicken nuggets recalled in US",,2023-11-06 07:45:33
