order_var,value,url,scrape_date
1,Xi arrives in US as his Chinese Dream sputters,,2023-11-15 12:55:59
2,SA burglars touch World Cup trophy but leave it,,2023-11-15 12:55:59
3,Brazil gripped by 'unbearable' heatwave,,2023-11-15 12:55:59
4,Pelosi hammer attack accused tearfully testifies,,2023-11-15 12:55:59
5,Arab and Muslim leaders blame West for Gaza misery,,2023-11-15 12:55:59
6,Buffy Sainte-Marie's 'pretendian' case strikes a nerve,,2023-11-15 12:55:59
7,Supreme Court rules Rwanda asylum policy unlawful,,2023-11-15 12:55:59
8,Manslaughter arrest over ice hockey player death,,2023-11-15 12:55:59
9,US evangelicals drive Republican support for Israel,,2023-11-15 12:55:59
10,Sir Ian tackles Shakespeare role he's never played,,2023-11-15 12:55:59
