order,value,url,scrape_date
1,'Mannequin' arrested after Warsaw shop burglary,,2023-10-19 17:24:24
2,Threats fly as US House Speaker race turns ugly,,2023-10-19 17:24:24
3,Trump ex-lawyer pleads guilty in Georgia election case,,2023-10-19 17:24:24
4,"What video, pictures and other evidence tell us about Gaza hospital blast",,2023-10-19 17:24:24
5,Second American journalist detained in Russia,,2023-10-19 17:24:24
6,Gwyneth Paltrow rejects 'ugly' nepo baby label,,2023-10-19 17:24:24
7,The top electric car maker that is not Tesla,,2023-10-19 17:24:24
8,Greta Thunberg joins climate protest outside bank,,2023-10-19 17:24:24
9,Hundreds arrested at protest near US Capitol,,2023-10-19 17:24:24
10,Natalee Holloway suspect admits to 2005 killing,,2023-10-19 17:24:24
