order,value,url,scrape_date
1,"What video, pictures and other evidence tell us about Gaza hospital blast",,2023-10-19 02:45:00
2,Naga Munchetty told to 'suck it up' by NHS doctors,,2023-10-19 02:45:00
3,Law firm pulls student job offers over Israel letters,,2023-10-19 02:45:00
4,No charges for Conor McGregor on sex assault claim,,2023-10-19 02:45:00
5,Jim Jordan loses second vote in US House Speaker bid,,2023-10-19 02:45:00
6,Bowen: Joe Biden's search for a Middle East solution just got harder,,2023-10-19 02:45:00
7,Hundreds of cats and dogs rescued from traffickers,,2023-10-19 02:45:00
8,Inside Gaza hospital devastated by explosion,,2023-10-19 02:45:00
9,Natalee Holloway suspect admits to 2005 killing,,2023-10-19 02:45:00
10,Microsoft's new AI tool will let you skip meetings,,2023-10-19 02:45:00
