order_var,value,url,scrape_date
1,Dozens of US birds to lose 'harmful' human names,,2023-11-02 18:53:07
2,Woman charged with murder in poison mushroom case,,2023-11-02 18:53:07
3,Joe Biden calls for 'pause' in Gaza conflict,,2023-11-02 18:53:07
4,"'Shift change saved me, but my friends are Hamas hostages'",,2023-11-02 18:53:07
5,"Taylor Tomlinson, 29, fills James Corden's TV slot",,2023-11-02 18:53:07
6,Blackpink star blocked on Weibo after cabaret show,,2023-11-02 18:53:07
7,Beatles release their 'final song' Now and Then,,2023-11-02 18:53:07
8,Official nerves show as BBC hears praise for dead Chinese leader,,2023-11-02 18:53:07
9,Zambia withdraws ex-president's retirement benefits,,2023-11-02 18:53:07
10,Hampshire apologises for Depp and Heard costume,,2023-11-02 18:53:07
