order_var,value,url,scrape_date
1,Arrest made in suspected mushroom poisoning deaths,,2023-11-02 06:41:19
2,Relaxed Trump Jr cracks jokes in courtroom debut,,2023-11-02 06:41:19
3,"Children must be off limits, says father of abducted kids",,2023-11-02 06:41:19
4,'I don’t want to die at 24' - trapped Gaza woman,,2023-11-02 06:41:19
5,Palestinian Americans trapped in Gaza feel 'abandoned',,2023-11-02 06:41:19
6,Cornell student in court over antisemitic threats,,2023-11-02 06:41:19
7,Offshore ‘secrecy factory’ exploiting UK loophole,,2023-11-02 06:41:19
8,Cough syrup maker boss jailed after child deaths,,2023-11-02 06:41:19
9,George Santos easily survives House expulsion vote,,2023-11-02 06:41:19
10,Germany asks forgiveness for Tanzania colonial crimes,,2023-11-02 06:41:19
