order_var,value,url,scrape_date
1,Iceland declares emergency over volcano threat,,2023-11-11 11:43:55
2,Macron urges Israel to stop bombing babies in Gaza,,2023-11-11 11:43:55
3,Gucci and Moschino designer dies aged 46,,2023-11-11 11:43:55
4,Major police operation for pro-Palestinian protest,,2023-11-11 11:43:55
5,How a budget airline took off on TikTok,,2023-11-11 11:43:55
6,Revealed: Mistakes that blocked Maui fire escape routes,,2023-11-11 11:43:55
7,Beatles top singles chart 60 years after first hit,,2023-11-11 11:43:55
8,Actors' deal includes pay rises and intimacy co-ordinators,,2023-11-11 11:43:55
9,"Kyiv hit by first air attack in 52 days, says Ukraine",,2023-11-11 11:43:55
10,Taylor Swift breaks record with Grammy nomination,,2023-11-11 11:43:55
