order_var,value,url,scrape_date
1,Video shows Chinese beer worker urinating into tank,,2023-10-23 18:20:06
2,Brussels gunman had escaped Tunisian prison,,2023-10-23 18:20:06
3,China toddler mauling prompts crackdown on dogs,,2023-10-23 18:20:06
4,Biggest cervical cancer advance in 20 years hailed,,2023-10-23 18:20:06
5,"Bobi, the world's oldest dog ever, dies aged 31",,2023-10-23 18:20:06
6,Iran warns Israel to stop or region will 'go out of control',,2023-10-23 18:20:06
7,Who are the nine Republican US Speaker candidates?,,2023-10-23 18:20:06
8,Jay-Z answers $500k viral question about himself,,2023-10-23 18:20:06
9,Call for billionaires to face a minimum tax rate,,2023-10-23 18:20:06
10,Gangster-turned-actor Dave Courtney dies aged 64,,2023-10-23 18:20:06
