order_var,value,url,scrape_date
1,Iran says Tehran metro girl ‘brain dead’,,2023-10-22 17:31:44
2,Detroit synagogue president found murdered,,2023-10-22 17:31:44
3,Argentina votes in poll rocked by radical candidate,,2023-10-22 17:31:44
4,Who are the hostages taken by Hamas from Israel?,,2023-10-22 17:31:44
5,Steely gaze of endangered tigress tops mangrove photo awards,,2023-10-22 17:31:44
6,"Eating world's hottest pepper was euphoric, says creator",,2023-10-22 17:31:44
7,Ukrainians fear drone shortages due to China restrictions,,2023-10-22 17:31:44
8,Why Indonesia can’t stop crocodile attacks,,2023-10-22 17:31:44
9,Emily Blunt regrets 'hurtful' comments in old clip,,2023-10-22 17:31:44
10,Senegal halts French auction of Senghor's jewellery,,2023-10-22 17:31:44
