order_var,value,url,scrape_date
1,Ukraine military under pressure over deadly strike,,2023-11-05 20:42:58
2,Hamburg Airport hostage drama ends after 18 hours,,2023-11-05 20:42:58
3,Loneliest sheep in hiding after rehoming row,,2023-11-05 20:42:58
4,Four surprises that could upend the 2024 US election,,2023-11-05 20:42:58
5,DJ shot dead during live broadcast in Philippines,,2023-11-05 20:42:58
6,Rock in a hard place as French border keeps neighbours apart,,2023-11-05 20:42:58
7,Musk launches AI chatbot with 'a little humour',,2023-11-05 20:42:58
8,Blinken rejects call for Israeli ceasefire in Gaza,,2023-11-05 20:42:58
9,Matthew Perry buried in private ceremony - US media,,2023-11-05 20:42:58
10,Rescued bear arrives in Devon via Eurotunnel,,2023-11-05 20:42:58
