order_var,value,url,scrape_date
1,Bowen: Ceasefire demands will grow without proof of Hamas HQ at Al-Shifa,,2023-11-17 15:31:08
2,Ukrainian men flee the draft in their thousands,,2023-11-17 15:31:08
3,Berlin on edge for Erdogan after fierce Israel criticism,,2023-11-17 15:31:08
4,Singer Cassie accuses Diddy of rape and abuse,,2023-11-17 15:31:08
5,Netanyahu admits casualties failings but blames Hamas,,2023-11-17 15:31:08
6,Wayne's World star Dana Carvey's son dies aged 32,,2023-11-17 15:31:08
7,Trump slams judge and clerk as gag order is paused,,2023-11-17 15:31:08
8,Man sentenced to life for Irish teacher's murder,,2023-11-17 15:31:08
9,Israel finds second hostage body near hospital,,2023-11-17 15:31:08
10,Is Mean Girls too noughties to function in 2024?,,2023-11-17 15:31:08
