order_var,value,url,scrape_date
1,Family of missing UK teen say she was murdered in Hamas attack,,2023-10-22 18:27:08
2,Iran says Tehran metro girl ‘brain dead’,,2023-10-22 18:27:08
3,Detroit synagogue president found murdered,,2023-10-22 18:27:08
4,Who are the hostages taken by Hamas from Israel?,,2023-10-22 18:27:08
5,Steely gaze of endangered tigress tops mangrove photo awards,,2023-10-22 18:27:08
6,Argentina votes in poll rocked by radical candidate,,2023-10-22 18:27:08
7,Iran warns Israel to stop or region will 'go out of control',,2023-10-22 18:27:08
8,"Eating world's hottest pepper was euphoric, says creator",,2023-10-22 18:27:08
9,Ukrainians fear drone shortages due to China restrictions,,2023-10-22 18:27:08
10,Emily Blunt regrets 'hurtful' comments in old clip,,2023-10-22 18:27:08
