order_var,value,url,scrape_date
1,How two 4-year-olds were killed and social media denied it,,2023-10-26 15:21:48
2,Cats rescued from slaughter for meat in China,,2023-10-26 15:21:48
3,Al Jazeera reporter's family killed in Gaza strike,,2023-10-26 15:21:48
4,Russia likely targeted Ukraine nuclear plant - Zelensky,,2023-10-26 15:21:48
5,US will defend Philippines if China attacks: Biden,,2023-10-26 15:21:48
6,Fireworks in court as Trump team calls Cohen a liar,,2023-10-26 15:21:48
7,"Artist pulps 6,000 copies of The Da Vinci Code",,2023-10-26 15:21:48
8,Fury over air traffic charges after IT meltdown,,2023-10-26 15:21:48
9,Jailbreak king gets more jail time for bold escape,,2023-10-26 15:21:48
10,"'Helicopters, sirens. It's crazy' - Lewiston resident",,2023-10-26 15:21:48
