order_var,value,url,scrape_date
1,Mike Pence withdraws from 2024 US presidential race,,2023-10-28 22:42:59
2,Maine mass shooting suspect found dead,,2023-10-28 22:42:59
3,Iranian girl who collapsed on Tehran metro dies,,2023-10-28 22:42:59
4,"Israel has no plan for Gaza after war ends, experts warn",,2023-10-28 22:42:59
5,Sailor rescued after days drifting in Pacific Ocean,,2023-10-28 22:42:59
6,Gaza 'disconnected from the planet' - but messages of fear trickle out,,2023-10-28 22:42:59
7,At least 32 dead in multi-vehicle crash in Egypt,,2023-10-28 22:42:59
8,Taylor Swift tackles slut shamers with 1989 remake,,2023-10-28 22:42:59
9,Hate crime soars in London during Gaza war,,2023-10-28 22:42:59
10,Former Prime Minister Boris Johnson joins GB News,,2023-10-28 22:42:59
