order_var,value,url,scrape_date
1,Macron urges Israel to stop bombing babies in Gaza,,2023-11-10 22:10:36
2,German hiking group reported to police as migrants,,2023-11-10 22:10:36
3,Beatles top singles chart 60 years after first hit,,2023-11-10 22:10:36
4,Taylor Swift breaks record with Grammy nomination,,2023-11-10 22:10:36
5,Astronaut who led Apollo 8 mission dies aged 95,,2023-11-10 22:10:36
6,Ex-US senator chases man who molested her on a jog,,2023-11-10 22:10:36
7,First-ever images prove 'lost echidna' not extinct,,2023-11-10 22:10:36
8,Jared Leto climbs Empire State Building,,2023-11-10 22:10:36
9,Women in naked assault video ‘will not give up’,,2023-11-10 22:10:36
10,Biden and Xi Jinping to meet in California,,2023-11-10 22:10:36
