order_var,value,url,scrape_date
1,The Beatles announce release of their 'last song',,2023-10-26 18:12:12
2,How two 4-year-olds were killed and social media denied it,,2023-10-26 18:12:12
3,Russia likely targeted Ukraine nuclear plant - Zelensky,,2023-10-26 18:12:12
4,Why Macron is sending a humanitarian ship to Gaza,,2023-10-26 18:12:12
5,What does new analysis tell us about Gaza hospital blast?,,2023-10-26 18:12:12
6,Cats rescued from slaughter for meat in China,,2023-10-26 18:12:12
7,Man cleared of spying on Sweden and US for Russia,,2023-10-26 18:12:12
8,US will defend Philippines if China attacks: Biden,,2023-10-26 18:12:12
9,US economy grows at fastest pace in nearly two years,,2023-10-26 18:12:12
10,Gunman kills 18 and injures many in Maine mass shooting,,2023-10-26 18:12:12
