order,value,url,scrape_date
1,BBC journalists held at gunpoint by Israeli police,,2023-10-14 09:28:56
2,Flintoff agrees compensation over Top Gear crash,,2023-10-14 09:28:56
3,"'Oh god, they're here': Hamas massacre captured on Israeli mothers' WhatsApp group",,2023-10-14 09:28:56
4,Michael Caine confirms he has retired from acting,,2023-10-14 09:28:56
5,Trump-backed Jim Jordan chosen as Speaker nominee,,2023-10-14 09:28:56
6,Treacherous ground for US politicians on Israel-Gaza,,2023-10-14 09:28:56
7,"Kenya, China and a railway to nowhere",,2023-10-14 09:28:56
8,France raises security level after school attack,,2023-10-14 09:28:56
9,Could an Israeli ground invasion of Gaza meet its aims?,,2023-10-14 09:28:56
10,Bank boss warns world facing 'most dangerous time',,2023-10-14 09:28:56
