order_var,value,url,scrape_date
1,Plane forced to return to airport after horse escapes,,2023-11-16 01:03:18
2,Ai Weiwei exhibition called off over Israel post,,2023-11-16 01:03:18
3,Starbucks faces walkout at hundreds of US stores,,2023-11-16 01:03:18
4,Aniston leads final Friends' tribute to 'our Matty',,2023-11-16 01:03:18
5,Virginia mother of child who shot teacher sentenced,,2023-11-16 01:03:18
6,What we know about Israel's raid on Gaza's main hospital,,2023-11-16 01:03:18
7,Starmer suffers major rebellion over Gaza vote,,2023-11-16 01:03:18
8,Xi arrives in US as his Chinese Dream sputters,,2023-11-16 01:03:18
9,Ukraine claims foothold on river bank in south,,2023-11-16 01:03:18
10,"We need to end Rwanda merry-go-round, says Sunak",,2023-11-16 01:03:18
