order_var,value,url,scrape_date
1,Birthday gift grenade kills Ukraine army chief aide,,2023-11-07 18:46:21
2,First images revealed from 'dark Universe' mission,,2023-11-07 18:46:21
3,Portuguese PM resigns over energy deal probe,,2023-11-07 18:46:21
4,Why Trump may have deliberately provoked judge,,2023-11-07 18:46:21
5,"Playing Prince Harry: wig, accent - and no suntan",,2023-11-07 18:46:21
6,Jewish man dies after altercation at US protest,,2023-11-07 18:46:21
7,Poet Rupi Kaur rejects White House invite over Gaza,,2023-11-07 18:46:21
8,Trump on the stand comes out swinging,,2023-11-07 18:46:21
9,Former child star Evan Ellingson dies at 35,,2023-11-07 18:46:21
10,Thieves put gun to South Africa minister's head,,2023-11-07 18:46:21
