order_var,value,url,scrape_date
1,The US is quietly arming Taiwan to the teeth,,2023-11-06 14:31:32
2,Barbra Streisand: I haven't had much fun in my life,,2023-11-06 14:31:32
3,Fashion firm Boohoo breaks ethical promises,,2023-11-06 14:31:32
4,Korean man attacks woman for 'being a feminist',,2023-11-06 14:31:32
5,"Over 30,000lb of chicken nuggets recalled in US",,2023-11-06 14:31:32
6,Ukraine military under pressure over deadly strike,,2023-11-06 14:31:32
7,Human skull found in Florida charity shop,,2023-11-06 14:31:32
8,Why does France have military bases in Africa?,,2023-11-06 14:31:32
9,Uganda leader hits back at US trade pact expulsion,,2023-11-06 14:31:32
10,Slipknot drummer 'parts ways' with heavy metal band,,2023-11-06 14:31:32
