order_var,value,url,scrape_date
1,Maine mass shooting suspect found dead,,2023-10-28 14:06:27
2,Iranian girl who collapsed on Tehran metro dies,,2023-10-28 14:06:27
3,Sailor rescued after days drifting in Pacific Ocean,,2023-10-28 14:06:27
4,Has Israel's invasion of Gaza begun?,,2023-10-28 14:06:27
5,Gaza destruction shown in new satellite images,,2023-10-28 14:06:27
6,Doubt cast on indigenous roots of Buffy Sainte-Marie,,2023-10-28 14:06:27
7,Donald Trump and children to testify in fraud case,,2023-10-28 14:06:27
8,Going undercover to reveal people smugglers' tactics,,2023-10-28 14:06:27
9,Taylor Swift tackles slut shamers with 1989 remake,,2023-10-28 14:06:27
10,Hate crime soars in London during Gaza war,,2023-10-28 14:06:27
