order_var,value,url,scrape_date
1,Stars hit red carpet at Hunger Games world premiere,,2023-11-10 00:57:22
2,A turning point in Myanmar as army suffers big losses,,2023-11-10 00:57:22
3,Israel sees 'sign of life' in Gaza hostage video,,2023-11-10 00:57:22
4,'Provocative' Ramaswamy border comments anger Canada,,2023-11-10 00:57:22
5,Spanish power deal with separatists sparks anger,,2023-11-10 00:57:22
6,John Oliver ruffles feathers in New Zealand bird election,,2023-11-10 00:57:22
7,US Muslim students threatened over Israel-Gaza war,,2023-11-10 00:57:22
8,Outrage in Ghana after 300-year-old tree felled,,2023-11-10 00:57:22
9,Luis Díaz's father freed by Colombian guerrillas,,2023-11-10 00:57:22
10,Star Wars C-3PO actor selling props and costumes,,2023-11-10 00:57:22
