order_var,value,url,scrape_date
1,Four-year-old hostage held on tarmac at Hamburg airport,,2023-11-05 12:21:48
2,Rock in a hard place as French border keeps neighbours apart,,2023-11-05 12:21:48
3,DJ shot dead during live broadcast in Philippines,,2023-11-05 12:21:48
4,Four surprises that could upend the 2024 US election,,2023-11-05 12:21:48
5,Israel-Gaza war taking focus from Ukraine - Zelensky,,2023-11-05 12:21:48
6,Blinken rejects call for Israeli ceasefire in Gaza,,2023-11-05 12:21:48
7,Red-hot Afrobeats star Rema doesn’t intend to calm down,,2023-11-05 12:21:48
8,Resc-ewed: Britain's loneliest sheep saved from shore,,2023-11-05 12:21:48
9,Bowen: Five new realities after four weeks of Israel-Gaza war,,2023-11-05 12:21:48
10,What a Trump second term would look like,,2023-11-05 12:21:48
