order_var,value,url,scrape_date
1,'I don’t want to die at 24' - trapped Gaza woman,,2023-11-02 00:20:19
2,Donald Trump Jr testifies in NY civil fraud trial,,2023-11-02 00:20:19
3,"Russia hits 118 settlements in one day, says Kyiv",,2023-11-02 00:20:19
4,De Niro erupts in court over ex-assistant's claims,,2023-11-02 00:20:19
5,Why Indians are debating a 70-hour work week,,2023-11-02 00:20:19
6,Germany asks forgiveness for Tanzania colonial crimes,,2023-11-02 00:20:19
7,"Sir Bobby Charlton died after fall, inquest hears",,2023-11-02 00:20:19
8,"US couple fined $28,000 for child cruelty in Uganda",,2023-11-02 00:20:19
9,BBC verifies attacks in Gaza 'safe' areas,,2023-11-02 00:20:19
10,Violent winds lash parts of UK as Storm Ciarán hits,,2023-11-02 00:20:19
