order_var,value,url,scrape_date
1,Xi arrives in US as his Chinese Dream sputters,,2023-11-15 12:10:53
2,Brazil gripped by 'unbearable' heatwave,,2023-11-15 12:10:53
3,Pelosi hammer attack accused tearfully testifies,,2023-11-15 12:10:53
4,SA burglars touch World Cup trophy but leave it,,2023-11-15 12:10:53
5,Buffy Sainte-Marie's 'pretendian' case strikes a nerve,,2023-11-15 12:10:53
6,Supreme Court rules Rwanda asylum policy unlawful,,2023-11-15 12:10:53
7,Arab and Muslim leaders blame West for Gaza misery,,2023-11-15 12:10:53
8,US evangelicals drive Republican support for Israel,,2023-11-15 12:10:53
9,Manslaughter arrest over ice hockey player death,,2023-11-15 12:10:53
10,Sir Ian tackles Shakespeare role he's never played,,2023-11-15 12:10:53
