order_var,value,url,scrape_date
1,Barry Manilow explains why he kept sexuality secret,,2023-11-14 16:07:38
2,Family identify 1992 murder victim by flower tattoo,,2023-11-14 16:07:38
3,Russian convicted of journalist murder gets pardon,,2023-11-14 16:07:38
4,Why businesses are pulling billions from China,,2023-11-14 16:07:38
5,Israel facing mounting pressure over Gaza hospitals,,2023-11-14 16:07:38
6,'Overworked' actress death prompts apology in Japan,,2023-11-14 16:07:38
7,BBC says it received five complaints about Brand,,2023-11-14 16:07:38
8,Why Peter Nygard's son is supporting his accusers,,2023-11-14 16:07:38
9,Pink to give away banned books at Florida shows,,2023-11-14 16:07:38
10,Senior Lawrence officer was corrupt - Met report,,2023-11-14 16:07:38
