order_var,value,url,scrape_date
1,US rejects Putin claim over anti-Jewish airport mob,,2023-10-31 11:18:28
2,Company found guilty over NZ volcano disaster,,2023-10-31 11:18:28
3,Friends stars 'devastated' by Matthew Perry's death,,2023-10-31 11:18:28
4,'Sometimes from behind the camera I just stand and cry',,2023-10-31 11:18:28
5,What China wants from Israel-Hamas war,,2023-10-31 11:18:28
6,Whole family shot dead in Russia-held Ukraine town,,2023-10-31 11:18:28
7,US to remove four African countries from trade deal,,2023-10-31 11:18:28
8,The Halloween peppermints that poisoned a city,,2023-10-31 11:18:28
9,Two wounded after Japan hospital shooting,,2023-10-31 11:18:28
10,US rejects calls for Israel-Hamas ceasefire,,2023-10-31 11:18:28
