order_var,value,url,scrape_date
1,Suella Braverman sacked as home secretary,,2023-11-13 12:58:06
2,Toxic haze in Delhi after Diwali festival,,2023-11-13 12:58:06
3,Iceland quakes weaker but volcano warning persists,,2023-11-13 12:58:06
4,Public holiday in Kenya to plant 100 million trees,,2023-11-13 12:58:06
5,Malaysian killer released by Australia,,2023-11-13 12:58:06
6,Why a South African politician touched a nerve in Kenya,,2023-11-13 12:58:06
7,US Senator Tim Scott exits presidential campaign,,2023-11-13 12:58:06
8,Race to save 40 workers trapped in Indian tunnel,,2023-11-13 12:58:06
9,Bowler takes six wickets in six balls to win match,,2023-11-13 12:58:06
10,Duterte critic wins bail after six years in jail,,2023-11-13 12:58:06
