order_var,value,url,scrape_date
1,'Moronic': Vicious Covid WhatsApps reveal No 10 battles,,2023-11-01 05:17:05
2,Channing Tatum and Zoe Kravitz engaged - US media,,2023-11-01 05:17:05
3,US to remove four African countries from trade deal,,2023-11-01 05:17:05
4,What China wants from Israel-Hamas war,,2023-11-01 05:17:05
5,"Legal row over 2,800,000% mark-up for African mask",,2023-11-01 05:17:05
6,Cornell student held over threats to Jewish classmates,,2023-11-01 05:17:05
7,Strikes on south Gaza: BBC verifies attacks in areas of ‘safety’,,2023-11-01 05:17:05
8,"In one blast, Khalil Khader lost all his children",,2023-11-01 05:17:05
9,"WeWork plans to file for bankruptcy, reports say",,2023-11-01 05:17:05
10,Kourtney Kardashian’s partner reveals baby's name,,2023-11-01 05:17:05
